precinct,election_id,registered_voters,ballots_total
13218.0,12,336.0,159.0
13218.0,16,331.0,214.0
13220.0,1,2022.0,1832.0
13220.0,5,2008.0,1261.0
13220.0,6,2015.0,846.0
13220.0,7,2506.0,1713.0
13220.0,9,2487.0,2231.0
13220.0,12,2328.0,1332.0
13220.0,16,2226.0,1708.0
13220.0,17,636.0,320.0
13220.0,19,670.0,562.0
13220.0,20,3.0,1.0
13220.0,26,944.0,514.0
13220.0,28,922.0,241.0
13220.0,29,1120.0,821.0
13221.0,1,465.0,466.0
13221.0,5,450.0,318.0
13221.0,6,453.0,216.0
13221.0,7,452.0,352.0
13221.0,9,470.0,428.0
13221.0,12,438.0,295.0
13221.0,16,438.0,358.0
13221.0,17,1965.0,999.0
13221.0,19,1714.0,1486.0
13221.0,20,1.0,0.0
13221.0,26,887.0,532.0
13221.0,28,887.0,251.0
13221.0,29,968.0,786.0
13223.0,26,902.0,444.0
13223.0,28,902.0,239.0
13223.0,29,1070.0,766.0
13225.0,26,708.0,443.0
13225.0,28,705.0,250.0
13225.0,29,788.0,616.0
13227.0,1,1353.0,1264.0
13227.0,5,1365.0,888.0
13227.0,6,1371.0,592.0
13227.0,7,2006.0,1441.0
13227.0,9,1965.0,1810.0
13227.0,12,1879.0,1195.0
13227.0,16,1778.0,1462.0
13227.0,17,1732.0,1016.0
13227.0,19,1853.0,1572.0
13227.0,20,0.0,1.0
13227.0,26,959.0,574.0
13227.0,28,958.0,312.0
13227.0,29,1109.0,834.0
13228.0,17,627.0,328.0
13228.0,19,650.0,566.0
13228.0,20,0.0,0.0
13228.0,26,622.0,383.0
13228.0,28,611.0,194.0
13228.0,29,675.0,535.0
13231.0,1,629.0,392.0
13231.0,5,629.0,333.0
13231.0,6,645.0,235.0
13231.0,7,642.0,374.0
13231.0,9,606.0,512.0
13231.0,12,565.0,278.0
13231.0,16,553.0,348.0
13231.0,17,539.0,222.0
13231.0,19,551.0,458.0
13231.0,20,0.0,0.0
13231.0,26,694.0,238.0
13231.0,28,682.0,148.0
13231.0,29,798.0,486.0
13233.0,26,892.0,403.0
13233.0,28,886.0,156.0
13233.0,29,1020.0,668.0
13236.0,26,552.0,259.0
13236.0,28,547.0,142.0
13236.0,29,616.0,391.0
13237.0,6,1769.0,425.0
13237.0,7,1764.0,944.0
13237.0,9,1768.0,1446.0
13237.0,12,1611.0,717.0
13237.0,16,1537.0,982.0
13237.0,17,1450.0,585.0
13237.0,19,1545.0,1138.0
13237.0,20,4.0,0.0
13237.0,26,932.0,324.0
13237.0,28,929.0,150.0
13237.0,29,1174.0,643.0
13241.0,6,2360.0,610.0
13241.0,7,2356.0,1286.0
13241.0,9,2304.0,1878.0
13241.0,12,2133.0,891.0
13241.0,16,2047.0,1292.0
13241.0,17,1915.0,788.0
13241.0,19,1119.0,834.0
13241.0,20,1.0,0.0
13241.0,26,1112.0,450.0
13241.0,28,1088.0,189.0
13241.0,29,1299.0,767.0
13307.0,1,332.0,304.0
13307.0,5,343.0,196.0
13307.0,6,344.0,125.0
13307.0,7,333.0,229.0
13307.0,9,322.0,288.0
13307.0,12,295.0,183.0
13307.0,16,280.0,211.0
13374.0,1,0.0,0.0
13374.0,5,0.0,0.0
13374.0,6,0.0,0.0
13374.0,7,0.0,0.0
13374.0,9,0.0,0.0
13374.0,12,0.0,0.0
13374.0,16,1.0,1.0
13375.0,1,111.0,36.0
13375.0,5,115.0,38.0
13375.0,6,118.0,23.0
13375.0,7,103.0,40.0
13375.0,9,88.0,79.0
13375.0,12,77.0,34.0
13375.0,16,72.0,44.0
13376.0,1,1609.0,1510.0
13376.0,5,1605.0,1029.0
13376.0,6,715.0,279.0
13376.0,7,716.0,472.0
13376.0,9,711.0,635.0
13376.0,12,687.0,390.0
13376.0,16,655.0,512.0
13376.0,17,620.0,336.0
13376.0,19,656.0,567.0
13376.0,20,1.0,0.0
13376.0,26,631.0,334.0
13376.0,28,639.0,171.0
13376.0,29,758.0,546.0
13377.0,1,3614.0,2122.0
13377.0,5,3566.0,1631.0
13377.0,6,3128.0,718.0
13377.0,7,3068.0,1463.0
13377.0,9,2954.0,2399.0
13377.0,12,2597.0,985.0
13377.0,16,2372.0,1370.0
13377.0,17,2184.0,693.0
13377.0,19,2155.0,1525.0
13377.0,20,2.0,0.0
13377.0,26,1368.0,483.0
13377.0,28,1341.0,180.0
13377.0,29,1544.0,906.0
13379.0,1,191.0,130.0
13379.0,5,175.0,91.0
13379.0,6,176.0,54.0
13379.0,7,173.0,118.0
13379.0,9,167.0,155.0
13379.0,12,159.0,90.0
13379.0,16,150.0,120.0
13379.0,17,149.0,83.0
13379.0,19,151.0,126.0
13379.0,20,0.0,0.0
13379.0,26,142.0,75.0
13379.0,28,137.0,39.0
13379.0,29,157.0,123.0
13380.0,6,1.0,0.0
13380.0,7,1.0,1.0
13380.0,9,0.0,1.0
13380.0,12,0.0,0.0
13380.0,16,0.0,0.0
13380.0,17,0.0,0.0
13380.0,19,1.0,1.0
13380.0,20,0.0,0.0
13380.0,26,0.0,0.0
13380.0,28,2.0,0.0
13380.0,29,3.0,2.0
13383.0,1,851.0,686.0
13383.0,5,815.0,495.0
13383.0,6,1680.0,770.0
13383.0,7,1667.0,1176.0
13383.0,9,1668.0,1475.0
13383.0,12,1559.0,961.0
13383.0,16,1487.0,1173.0
13383.0,17,1442.0,842.0
13383.0,19,1489.0,1286.0
13383.0,20,0.0,0.0
13383.0,26,696.0,447.0
13383.0,28,694.0,268.0
13383.0,29,789.0,651.0
13384.0,26,755.0,484.0
13384.0,28,736.0,301.0
13384.0,29,798.0,590.0
13389.0,26,911.0,523.0
13389.0,28,903.0,272.0
13389.0,29,1032.0,731.0
13390.0,26,711.0,329.0
13390.0,28,703.0,147.0
13390.0,29,845.0,504.0
13391.0,17,76.0,13.0
13391.0,19,86.0,57.0
13391.0,26,372.0,78.0
13391.0,28,373.0,42.0
13391.0,29,547.0,179.0
13392.0,26,491.0,188.0
13392.0,28,482.0,84.0
13392.0,29,579.0,361.0
13395.0,1,992.0,576.0
13395.0,5,947.0,458.0
13395.0,6,935.0,292.0
13395.0,7,923.0,502.0
13395.0,9,877.0,737.0
13395.0,12,774.0,344.0
13395.0,16,744.0,513.0
13395.0,17,712.0,280.0
13395.0,19,738.0,561.0
13395.0,26,682.0,261.0
13395.0,28,676.0,145.0
13395.0,29,814.0,499.0
13396.0,1,3279.0,1462.0
13396.0,5,3333.0,1153.0
13396.0,6,1736.0,336.0
13396.0,7,1992.0,875.0
13396.0,9,1920.0,1460.0
13396.0,12,1792.0,630.0
13396.0,16,1751.0,1089.0
13396.0,17,1626.0,527.0
13396.0,19,1644.0,1105.0
13396.0,20,3.0,0.0
13396.0,26,721.0,204.0
13396.0,28,722.0,121.0
13396.0,29,847.0,412.0
13397.0,26,610.0,161.0
13397.0,28,603.0,71.0
13397.0,29,729.0,362.0
13398.0,1,1453.0,908.0
13398.0,5,1460.0,717.0
13398.0,6,1442.0,413.0
13398.0,7,1456.0,862.0
13398.0,9,1418.0,1195.0
13398.0,12,1300.0,583.0
13398.0,16,1275.0,874.0
13398.0,17,1186.0,520.0
13398.0,19,1252.0,1015.0
13398.0,20,0.0,0.0
13398.0,26,628.0,239.0
13398.0,28,637.0,122.0
13398.0,29,755.0,469.0
13408.0,17,449.0,161.0
13408.0,19,475.0,325.0
13408.0,20,2.0,0.0
13408.0,26,731.0,231.0
13408.0,28,731.0,102.0
13408.0,29,880.0,472.0
13411.0,26,987.0,510.0
13411.0,28,984.0,265.0
13411.0,29,1103.0,835.0
13415.0,17,2.0,1.0
13415.0,19,0.0,0.0
13415.0,20,0.0,0.0
13415.0,26,0.0,0.0
13415.0,28,0.0,0.0
13415.0,29,0.0,0.0
13416.0,1,341.0,300.0
13416.0,5,349.0,205.0
13416.0,6,355.0,146.0
13416.0,7,349.0,243.0
13416.0,9,338.0,309.0
13416.0,12,327.0,185.0
13416.0,16,290.0,232.0
13416.0,17,283.0,155.0
13416.0,19,318.0,260.0
13416.0,20,1.0,0.0
13416.0,26,302.0,149.0
13416.0,28,293.0,69.0
13416.0,29,347.0,259.0
13417.0,1,0.0,0.0
13417.0,5,0.0,0.0
13417.0,6,0.0,0.0
13417.0,7,0.0,0.0
13417.0,9,0.0,0.0
13420.0,17,1023.0,364.0
13420.0,19,1100.0,794.0
13420.0,20,1.0,0.0
13420.0,26,1297.0,375.0
13420.0,28,1276.0,137.0
13420.0,29,1554.0,813.0
13425.0,6,1774.0,356.0
13425.0,7,1718.0,765.0
13425.0,9,1648.0,1261.0
13425.0,12,1574.0,541.0
13425.0,16,1547.0,936.0
13425.0,17,1483.0,473.0
13425.0,19,1555.0,1035.0
13425.0,20,5.0,0.0
13425.0,26,1217.0,349.0
13425.0,28,1232.0,168.0
13425.0,29,1490.0,712.0
13426.0,17,449.0,277.0
13426.0,19,465.0,422.0
13426.0,20,1.0,0.0
13426.0,26,805.0,427.0
13426.0,28,806.0,239.0
13426.0,29,903.0,704.0
13431.0,1,1820.0,930.0
13431.0,5,1904.0,729.0
13431.0,6,1562.0,301.0
13431.0,7,2574.0,1125.0
13431.0,9,2497.0,2009.0
13431.0,12,2364.0,880.0
13431.0,16,2299.0,1400.0
13431.0,17,2028.0,581.0
13431.0,19,1182.0,831.0
13431.0,20,1.0,0.0
13431.0,26,926.0,204.0
13431.0,28,905.0,90.0
13431.0,29,1040.0,643.0
13432.0,1,1371.0,662.0
13432.0,5,1453.0,550.0
13432.0,6,1474.0,309.0
13432.0,7,2008.0,888.0
13432.0,9,2001.0,1612.0
13432.0,12,1839.0,649.0
13432.0,16,1781.0,950.0
13432.0,17,984.0,312.0
13432.0,19,1174.0,852.0
13432.0,20,2.0,0.0
13432.0,26,839.0,264.0
13432.0,28,867.0,139.0
13432.0,29,1199.0,621.0
13434.0,1,190.0,118.0
13434.0,5,190.0,101.0
13434.0,6,190.0,61.0
13434.0,7,183.0,113.0
13434.0,9,186.0,159.0
13434.0,12,159.0,73.0
13434.0,17,151.0,58.0
13434.0,19,154.0,112.0
13434.0,20,1.0,0.0
13434.0,26,784.0,287.0
13434.0,28,781.0,141.0
13434.0,29,995.0,532.0
13435.0,19,346.0,252.0
13441.0,17,0.0,0.0
13441.0,19,0.0,0.0
13441.0,20,0.0,0.0
13441.0,26,0.0,0.0
13441.0,28,0.0,0.0
13441.0,29,0.0,0.0
13443.0,17,887.0,470.0
13443.0,19,930.0,814.0
13443.0,20,1.0,0.0
13443.0,26,876.0,448.0
13443.0,28,874.0,270.0
13443.0,29,995.0,751.0
13445.0,1,0.0,0.0
13445.0,5,0.0,0.0
13445.0,6,0.0,0.0
13445.0,7,0.0,0.0
13445.0,9,0.0,0.0
13445.0,12,0.0,0.0
13445.0,17,0.0,0.0
13445.0,19,0.0,0.0
13445.0,20,0.0,0.0
13445.0,26,0.0,0.0
13445.0,28,0.0,0.0
13445.0,29,0.0,0.0
13452.0,19,901.0,585.0
13452.0,20,0.0,0.0
13452.0,26,796.0,139.0
13452.0,28,778.0,61.0
13452.0,29,1205.0,454.0
13460.0,1,406.0,442.0
13460.0,5,406.0,258.0
13460.0,6,414.0,192.0
13460.0,7,396.0,293.0
13460.0,9,397.0,368.0
13460.0,12,386.0,262.0
13460.0,16,365.0,295.0
13460.0,17,366.0,250.0
13460.0,26,355.0,184.0
13460.0,28,355.0,135.0
13460.0,29,429.0,308.0
13461.0,1,820.0,428.0
13461.0,5,844.0,334.0
13461.0,6,823.0,183.0
13461.0,7,831.0,416.0
13461.0,9,819.0,687.0
13461.0,12,787.0,305.0
13461.0,16,785.0,442.0
13461.0,17,372.0,86.0
13461.0,19,417.0,299.0
13461.0,20,0.0,0.0
13461.0,26,397.0,70.0
13461.0,28,384.0,25.0
13461.0,29,529.0,199.0
13463.0,1,1099.0,884.0
13463.0,5,1114.0,707.0
13463.0,6,1113.0,418.0
13463.0,7,1109.0,764.0
13463.0,9,1060.0,975.0
13463.0,12,961.0,516.0
13463.0,16,908.0,720.0
13463.0,17,1069.0,541.0
13463.0,19,1153.0,977.0
13463.0,20,1.0,0.0
13463.0,26,1112.0,576.0
13463.0,28,1138.0,281.0
13463.0,29,1273.0,998.0
13467.0,1,1.0,0.0
13467.0,5,1.0,0.0
13467.0,6,1.0,0.0
13467.0,7,1.0,0.0
13467.0,9,0.0,1.0
13467.0,12,0.0,0.0
13467.0,16,0.0,0.0
13467.0,17,0.0,0.0
13467.0,19,0.0,0.0
13467.0,20,0.0,0.0
13467.0,26,0.0,0.0
13467.0,28,0.0,0.0
13467.0,29,0.0,0.0
13701.0,16,1945.0,1217.0
13701.0,19,1326.0,1120.0
13701.0,20,3.0,2.0
13702.0,16,1157.0,633.0
13702.0,20,3.0,1.0
13703.0,16,2503.0,1865.0
13703.0,20,4.0,0.0
13704.0,20,3.0,1.0
13801.0,1,0.0,0.0
13801.0,5,0.0,0.0
13801.0,6,0.0,0.0
13802.0,1,0.0,0.0
13802.0,5,0.0,0.0
13802.0,6,0.0,0.0
13803.0,1,0.0,0.0
13803.0,5,0.0,0.0
13803.0,6,0.0,0.0
13804.0,1,90.0,82.0
13804.0,5,86.0,58.0
13804.0,6,88.0,33.0
13805.0,1,0.0,0.0
13805.0,5,0.0,0.0
13805.0,6,0.0,0.0
13807.0,1,50.0,74.0
13807.0,5,51.0,41.0
13807.0,6,51.0,29.0
13808.0,1,409.0,374.0
13808.0,5,414.0,263.0
13808.0,6,419.0,168.0
13809.0,1,83.0,34.0
13809.0,6,1314.0,465.0
13810.0,1,4.0,0.0
13810.0,5,3.0,0.0
13810.0,6,3.0,0.0
13811.0,1,0.0,0.0
13811.0,5,0.0,0.0
13811.0,6,0.0,0.0
13812.0,1,199.0,162.0
13812.0,5,203.0,142.0
13812.0,6,198.0,92.0
13813.0,1,78.0,92.0
13813.0,5,78.0,54.0
13813.0,6,79.0,36.0
13814.0,1,431.0,270.0
13814.0,5,430.0,217.0
13814.0,6,437.0,131.0
13815.0,1,670.0,614.0
13815.0,5,660.0,443.0
13815.0,6,653.0,309.0
13816.0,1,0.0,0.0
13816.0,5,0.0,0.0
13816.0,6,0.0,0.0
13817.0,1,683.0,296.0
13817.0,5,710.0,255.0
13817.0,6,950.0,164.0
13818.0,1,0.0,0.0
13818.0,5,0.0,0.0
13818.0,6,0.0,0.0
13819.0,1,99.0,34.0
13819.0,5,86.0,34.0
13819.0,6,82.0,15.0
13820.0,1,432.0,98.0
13820.0,5,435.0,102.0
13820.0,6,421.0,48.0
13821.0,1,0.0,0.0
13821.0,5,0.0,0.0
13821.0,6,0.0,0.0
13822.0,1,297.0,258.0
13822.0,5,306.0,179.0
13822.0,6,304.0,110.0
13823.0,1,622.0,508.0
13823.0,5,599.0,361.0
13823.0,6,589.0,218.0
13824.0,1,583.0,368.0
13824.0,5,581.0,272.0
13824.0,6,572.0,175.0
13825.0,1,0.0,0.0
13825.0,5,0.0,0.0
13825.0,6,0.0,0.0
13826.0,6,259.0,44.0
13827.0,1,0.0,0.0
13827.0,5,0.0,0.0
13827.0,6,0.0,0.0
13828.0,6,299.0,102.0
13829.0,6,0.0,0.0
13830.0,1,0.0,0.0
13830.0,5,0.0,0.0
13830.0,6,0.0,0.0
13831.0,1,0.0,0.0
13831.0,5,0.0,0.0
13831.0,6,0.0,0.0
13833.0,1,650.0,406.0
13833.0,5,639.0,312.0
13834.0,1,486.0,384.0
13834.0,5,484.0,271.0
13835.0,1,790.0,726.0
13835.0,5,792.0,479.0
13836.0,1,377.0,364.0
13836.0,5,375.0,267.0
13837.0,1,303.0,224.0
13837.0,5,302.0,181.0
13838.0,1,209.0,80.0
13838.0,5,224.0,90.0
14002.0,1,2748.0,1506.0
14002.0,5,2783.0,1190.0
14002.0,6,2735.0,736.0
14002.0,7,2754.0,1374.0
14002.0,9,2656.0,2173.0
14002.0,12,2414.0,1052.0
14002.0,16,2266.0,1396.0
14002.0,17,2127.0,771.0
14002.0,19,1427.0,1041.0
14002.0,20,4.0,2.0
14002.0,26,1375.0,636.0
14002.0,28,1361.0,317.0
14002.0,29,1710.0,1047.0
14005.0,1,802.0,432.0
14005.0,5,790.0,302.0
14005.0,6,828.0,199.0
14005.0,7,825.0,425.0
14005.0,9,820.0,679.0
14005.0,12,735.0,275.0
14005.0,16,700.0,444.0
14005.0,17,660.0,215.0
14005.0,19,705.0,563.0
14005.0,20,1.0,0.0
14005.0,26,633.0,267.0
14005.0,28,622.0,157.0
14005.0,29,808.0,492.0
14008.0,19,989.0,736.0
14008.0,20,2.0,0.0
14008.0,26,954.0,407.0
14008.0,28,921.0,259.0
14008.0,29,1124.0,629.0
14009.0,1,1490.0,886.0
14009.0,5,1492.0,615.0
14009.0,6,1479.0,440.0
14009.0,7,1495.0,722.0
14009.0,9,1431.0,1161.0
14009.0,12,1218.0,543.0
14009.0,17,1041.0,364.0
14009.0,19,1053.0,736.0
14009.0,20,2.0,0.0
14009.0,26,1046.0,452.0
14009.0,28,1013.0,277.0
14009.0,29,1302.0,739.0
14012.0,1,2141.0,1228.0
14012.0,5,2065.0,931.0
14012.0,6,1081.0,285.0
14012.0,7,1073.0,536.0
14012.0,9,1015.0,821.0
14012.0,12,935.0,371.0
14012.0,17,842.0,282.0
14012.0,19,876.0,642.0
14012.0,20,2.0,1.0
14012.0,26,805.0,357.0
14012.0,28,783.0,167.0
14012.0,29,995.0,554.0
14013.0,6,643.0,202.0
14013.0,7,634.0,364.0
14013.0,9,610.0,512.0
14013.0,12,558.0,267.0
14013.0,16,540.0,353.0
14013.0,17,510.0,233.0
14013.0,19,542.0,412.0
14013.0,20,1.0,0.0
14013.0,26,504.0,235.0
14013.0,28,480.0,123.0
14013.0,29,602.0,396.0
14014.0,1,2161.0,1234.0
14014.0,5,2142.0,954.0
14014.0,6,2605.0,696.0
14014.0,7,2564.0,1365.0
14014.0,9,2466.0,2059.0
14014.0,12,2239.0,1015.0
14014.0,16,2101.0,1343.0
14014.0,17,1956.0,732.0
14014.0,19,947.0,734.0
14014.0,20,1.0,1.0
14014.0,26,938.0,446.0
14014.0,28,947.0,266.0
14014.0,29,1116.0,746.0
14015.0,17,887.0,275.0
14015.0,19,908.0,640.0
14015.0,26,910.0,348.0
14015.0,28,884.0,215.0
14015.0,29,1127.0,671.0
14016.0,19,1126.0,835.0
14016.0,20,1.0,0.0
14016.0,26,1049.0,450.0
14016.0,28,1027.0,257.0
14016.0,29,1309.0,757.0
14018.0,1,1689.0,770.0
14018.0,5,1661.0,678.0
14018.0,6,1222.0,305.0
14018.0,7,1219.0,590.0
14018.0,9,1177.0,953.0
14018.0,12,1069.0,403.0
14018.0,17,943.0,301.0
14018.0,19,1002.0,742.0
14018.0,20,1.0,0.0
14018.0,26,967.0,384.0
14018.0,28,937.0,180.0
14018.0,29,1156.0,822.0
14020.0,1,3020.0,1982.0
14020.0,5,2992.0,1385.0
14020.0,6,2975.0,922.0
14020.0,7,2963.0,1568.0
14020.0,9,2906.0,2397.0
14020.0,12,2628.0,1141.0
14020.0,16,2556.0,1501.0
14020.0,17,2450.0,763.0
14020.0,19,1351.0,980.0
14020.0,20,1.0,1.0
14020.0,26,1202.0,524.0
14020.0,28,1173.0,293.0
14020.0,29,1497.0,845.0
14021.0,19,559.0,470.0
14021.0,20,2.0,0.0
14021.0,26,530.0,198.0
14021.0,28,505.0,115.0
14021.0,29,660.0,411.0
14023.0,19,1134.0,800.0
14023.0,20,0.0,0.0
14023.0,26,1141.0,494.0
14023.0,28,1054.0,278.0
14023.0,29,1288.0,781.0
14026.0,1,2281.0,1380.0
14026.0,5,2265.0,1091.0
14026.0,6,1685.0,519.0
14026.0,7,1705.0,952.0
14026.0,9,1649.0,1406.0
14026.0,12,1499.0,678.0
14026.0,16,1397.0,904.0
14026.0,17,1325.0,534.0
14026.0,19,1354.0,1061.0
14026.0,20,6.0,1.0
14026.0,26,1277.0,613.0
14026.0,28,1263.0,330.0
14026.0,29,1530.0,1004.0
14027.0,6,933.0,281.0
14027.0,7,917.0,503.0
14027.0,9,902.0,732.0
14027.0,12,818.0,376.0
14027.0,16,763.0,491.0
14027.0,17,738.0,278.0
14027.0,19,790.0,581.0
14027.0,20,2.0,1.0
14027.0,26,642.0,270.0
14027.0,28,624.0,152.0
14027.0,29,813.0,467.0
14029.0,19,898.0,645.0
14029.0,20,2.0,0.0
14029.0,26,944.0,468.0
14029.0,28,930.0,279.0
14029.0,29,1143.0,705.0
14031.0,1,3092.0,1740.0
14031.0,5,2819.0,1176.0
14031.0,6,1652.0,393.0
14031.0,7,1663.0,755.0
14031.0,9,1601.0,1262.0
14031.0,12,1413.0,543.0
14031.0,16,1307.0,733.0
14031.0,17,1232.0,367.0
14031.0,19,1273.0,880.0
14031.0,20,3.0,1.0
14031.0,26,991.0,348.0
14031.0,28,963.0,219.0
14031.0,29,1233.0,646.0
14032.0,19,955.0,758.0
14032.0,20,1.0,0.0
14032.0,26,951.0,455.0
14032.0,28,926.0,253.0
14032.0,29,1103.0,766.0
14033.0,1,1892.0,1362.0
14033.0,5,1882.0,926.0
14033.0,6,1851.0,586.0
14033.0,7,1822.0,1018.0
14033.0,9,1779.0,1509.0
14033.0,12,1585.0,748.0
14033.0,16,1614.0,1035.0
14033.0,17,1532.0,593.0
14033.0,19,649.0,437.0
14033.0,20,1.0,0.0
14033.0,26,612.0,240.0
14033.0,28,526.0,141.0
14033.0,29,692.0,411.0
14034.0,19,822.0,608.0
14034.0,20,1.0,0.0
14034.0,26,774.0,244.0
14034.0,28,732.0,152.0
14034.0,29,1031.0,500.0
14035.0,6,1183.0,343.0
14035.0,7,1164.0,649.0
14035.0,9,1131.0,975.0
14035.0,12,1012.0,458.0
14035.0,16,1014.0,639.0
14035.0,17,978.0,353.0
14035.0,19,1058.0,821.0
14035.0,20,1.0,0.0
14035.0,26,974.0,434.0
14035.0,28,948.0,266.0
14035.0,29,1183.0,780.0
14036.0,1,1630.0,1052.0
14036.0,5,1631.0,841.0
14036.0,6,2173.0,692.0
14036.0,7,2153.0,1185.0
14036.0,9,2088.0,1777.0
14036.0,12,1869.0,861.0
14036.0,16,1805.0,1117.0
14036.0,17,1696.0,644.0
14036.0,19,872.0,628.0
14036.0,20,2.0,0.0
14036.0,26,812.0,330.0
14036.0,28,757.0,189.0
14036.0,29,961.0,554.0
14037.0,1,3243.0,2068.0
14037.0,5,3201.0,1518.0
14037.0,6,1445.0,442.0
14037.0,7,1467.0,736.0
14037.0,9,1436.0,1168.0
14037.0,12,1263.0,545.0
14037.0,16,1190.0,693.0
14037.0,17,1137.0,366.0
14037.0,19,1197.0,856.0
14037.0,20,1.0,0.0
14037.0,26,1116.0,452.0
14037.0,28,1044.0,254.0
14037.0,29,1297.0,696.0
14040.0,1,2988.0,1464.0
14040.0,5,2947.0,1149.0
14040.0,6,1024.0,257.0
14040.0,7,1047.0,514.0
14040.0,9,981.0,799.0
14040.0,12,845.0,373.0
14040.0,17,724.0,259.0
14040.0,26,750.0,312.0
14040.0,28,743.0,156.0
14040.0,29,898.0,544.0
14041.0,6,1137.0,295.0
14041.0,7,1114.0,490.0
14041.0,9,1041.0,848.0
14041.0,12,877.0,334.0
14041.0,17,785.0,252.0
14041.0,19,843.0,553.0
14041.0,20,0.0,2.0
14041.0,26,996.0,428.0
14041.0,28,972.0,238.0
14041.0,29,1271.0,671.0
14042.0,6,750.0,179.0
14042.0,7,759.0,344.0
14042.0,9,744.0,588.0
14042.0,12,656.0,227.0
14042.0,17,593.0,167.0
14042.0,26,537.0,197.0
14042.0,28,504.0,113.0
14042.0,29,654.0,350.0
14044.0,1,467.0,234.0
14044.0,5,447.0,178.0
14044.0,6,438.0,104.0
14044.0,7,1020.0,475.0
14044.0,9,958.0,789.0
14044.0,12,874.0,337.0
14044.0,17,776.0,221.0
14044.0,26,353.0,169.0
14044.0,28,331.0,92.0
14044.0,29,430.0,240.0
14045.0,7,546.0,231.0
14045.0,9,519.0,408.0
14045.0,12,485.0,170.0
14045.0,17,430.0,105.0
14045.0,19,442.0,286.0
14045.0,20,2.0,0.0
14045.0,26,722.0,277.0
14045.0,28,674.0,157.0
14045.0,29,891.0,451.0
14046.0,7,19.0,6.0
14046.0,9,26.0,8.0
14046.0,12,20.0,4.0
14046.0,16,30.0,10.0
14046.0,17,27.0,6.0
14046.0,19,24.0,15.0
14046.0,20,0.0,0.0
14046.0,26,20.0,3.0
14046.0,28,21.0,3.0
14046.0,29,26.0,8.0
14047.0,1,2851.0,1446.0
14047.0,5,2759.0,1144.0
14047.0,6,2732.0,772.0
14047.0,7,2696.0,1344.0
14047.0,9,2585.0,2117.0
14047.0,12,2272.0,976.0
14047.0,16,2128.0,1333.0
14047.0,17,1998.0,765.0
14047.0,19,1039.0,727.0
14047.0,20,0.0,0.0
14047.0,26,1037.0,418.0
14047.0,28,1004.0,260.0
14047.0,29,1288.0,685.0
14053.0,1,1778.0,854.0
14053.0,5,1733.0,659.0
14053.0,6,1708.0,435.0
14053.0,7,2886.0,1367.0
14053.0,9,2733.0,2200.0
14053.0,12,2365.0,941.0
14053.0,16,2216.0,1259.0
14053.0,17,1227.0,321.0
14053.0,19,1266.0,857.0
14053.0,20,3.0,0.0
14053.0,26,1208.0,423.0
14053.0,28,1153.0,252.0
14053.0,29,1513.0,637.0
14058.0,1,1648.0,880.0
14058.0,5,1596.0,673.0
14058.0,6,1577.0,422.0
14058.0,7,1543.0,733.0
14058.0,9,1492.0,1234.0
14058.0,12,1307.0,529.0
14058.0,16,1186.0,720.0
14058.0,17,1153.0,418.0
14058.0,19,535.0,378.0
14058.0,26,496.0,197.0
14058.0,28,491.0,122.0
14058.0,29,616.0,359.0
14059.0,6,1153.0,387.0
14059.0,7,1141.0,546.0
14059.0,9,1082.0,902.0
14059.0,12,956.0,458.0
14059.0,16,918.0,563.0
14059.0,17,860.0,327.0
14059.0,19,874.0,640.0
14059.0,20,1.0,0.0
14059.0,26,850.0,379.0
14059.0,28,838.0,248.0
14059.0,29,1068.0,570.0
14061.0,1,1804.0,1174.0
14061.0,5,1792.0,849.0
14061.0,6,724.0,213.0
14061.0,7,716.0,390.0
14061.0,9,669.0,597.0
14061.0,12,608.0,290.0
14061.0,17,512.0,223.0
14061.0,26,549.0,252.0
14061.0,28,532.0,174.0
14061.0,29,705.0,392.0
14063.0,19,680.0,480.0
14063.0,26,625.0,298.0
14063.0,28,619.0,179.0
14063.0,29,781.0,410.0
14065.0,7,2.0,2.0
14065.0,9,3.0,2.0
14065.0,12,3.0,3.0
14065.0,17,2.0,2.0
14065.0,19,2.0,2.0
14065.0,20,0.0,0.0
14065.0,26,350.0,140.0
14065.0,28,346.0,79.0
14065.0,29,503.0,261.0
14066.0,1,1199.0,694.0
14066.0,5,1200.0,521.0
14066.0,6,1195.0,331.0
14066.0,7,1189.0,607.0
14066.0,9,1159.0,963.0
14066.0,12,1037.0,424.0
14066.0,17,929.0,425.0
14066.0,19,978.0,711.0
14066.0,20,3.0,0.0
14066.0,26,635.0,279.0
14066.0,28,618.0,148.0
14066.0,29,774.0,516.0
14069.0,1,1660.0,908.0
14069.0,5,1617.0,692.0
14069.0,6,1599.0,452.0
14069.0,7,1586.0,819.0
14069.0,9,1497.0,1225.0
14069.0,12,1359.0,550.0
14069.0,16,1278.0,704.0
14069.0,17,1191.0,390.0
14069.0,19,1246.0,917.0
14069.0,20,3.0,1.0
14069.0,26,1068.0,449.0
14069.0,28,1039.0,249.0
14069.0,29,1344.0,695.0
14071.0,1,2527.0,1256.0
14071.0,5,2507.0,1039.0
14071.0,6,2475.0,651.0
14071.0,7,2475.0,1130.0
14071.0,9,2356.0,1890.0
14071.0,12,2085.0,803.0
14071.0,16,1955.0,1169.0
14071.0,17,513.0,189.0
14071.0,19,545.0,399.0
14071.0,26,957.0,381.0
